,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
8773,4,98,1.0,7,2,82.0
8774,9,49,0.0,8,7,47.0
8775,3,90,1.0,5,8,70.0
8776,6,68,0.0,5,5,57.0
8777,6,77,0.0,7,6,69.0
8778,7,40,0.0,7,5,32.0
8779,9,79,0.0,7,7,78.0
8780,7,47,1.0,9,6,41.0
8781,1,96,0.0,7,9,72.0
8782,8,77,0.0,9,0,71.0
8783,5,56,1.0,4,2,44.0
8784,9,58,0.0,6,2,57.0
8785,5,72,0.0,9,2,57.0
8786,5,54,0.0,6,3,41.0
8787,2,84,0.0,8,0,62.0
8788,3,70,0.0,4,1,48.0
8789,9,60,0.0,5,4,59.0
8790,7,42,1.0,7,5,34.0
8791,1,41,0.0,8,8,17.0
8792,3,74,1.0,5,1,54.0
8793,2,80,0.0,6,8,55.0
8794,1,98,1.0,5,6,73.0
8795,9,55,1.0,7,8,50.0
8796,8,95,1.0,7,3,91.0
8797,5,84,1.0,9,6,73.0
8798,2,90,0.0,9,0,70.0
8799,1,98,0.0,6,7,74.0
8800,7,89,0.0,7,6,86.0
8801,2,60,1.0,4,6,34.0
8802,1,51,1.0,8,1,25.0
8803,2,67,1.0,6,9,47.0
8804,7,51,1.0,6,8,45.0
8805,7,72,1.0,5,7,62.0
8806,6,59,1.0,6,0,49.0
8807,5,79,1.0,8,0,62.0
8808,3,88,0.0,4,4,65.0
8809,3,60,1.0,5,1,40.0
8810,9,99,0.0,8,0,97.0
8811,4,91,0.0,9,9,79.0
8812,9,93,1.0,6,7,93.0
8813,4,78,1.0,7,3,60.0
8814,2,80,1.0,9,1,61.0
8815,4,88,1.0,7,4,73.0
8816,6,98,0.0,8,5,89.0
8817,6,81,1.0,4,7,71.0
8818,5,75,0.0,7,6,61.0
8819,1,61,1.0,8,6,39.0
8820,3,65,0.0,5,0,44.0
8821,5,46,0.0,6,2,32.0
8822,6,46,0.0,4,2,35.0
8823,1,47,0.0,4,6,20.0
8824,9,65,0.0,5,1,62.0
8825,3,63,1.0,4,9,42.0
8826,3,63,1.0,8,6,43.0
8827,2,79,1.0,4,8,56.0
8828,8,87,0.0,4,0,79.0
8829,3,51,1.0,4,1,30.0
8830,6,86,0.0,8,5,73.0
8831,2,47,0.0,9,1,25.0
8832,7,93,1.0,6,1,84.0
8833,4,48,0.0,7,4,27.0
8834,9,42,1.0,9,6,41.0
8835,9,93,0.0,4,3,92.0
8836,7,60,1.0,5,5,53.0
8837,8,70,0.0,5,2,63.0
8838,3,87,1.0,8,3,67.0
8839,5,86,1.0,6,3,74.0
8840,2,63,0.0,4,3,37.0
8841,7,43,0.0,8,0,33.0
8842,8,59,0.0,7,3,58.0
8843,9,55,1.0,6,3,55.0
8844,7,49,1.0,6,5,40.0
8845,8,82,0.0,8,8,79.0
8846,9,65,1.0,9,9,68.0
8847,6,68,1.0,5,5,57.0
8848,2,44,0.0,9,5,20.0
8849,2,50,1.0,6,6,28.0
8850,4,68,1.0,5,6,50.0
8851,9,84,1.0,6,0,80.0
8852,7,54,0.0,6,7,44.0
8853,2,45,1.0,6,0,19.0
8854,8,87,0.0,7,8,81.0
8855,7,54,1.0,5,3,46.0
8856,9,82,1.0,7,8,83.0
8857,8,59,1.0,5,7,58.0
8858,3,73,1.0,7,8,53.0
8859,1,99,1.0,7,5,73.0
8860,2,99,0.0,7,8,79.0
8861,2,41,1.0,8,3,15.0
8862,4,83,1.0,7,2,62.0
8863,6,55,1.0,9,2,46.0
8864,4,58,1.0,9,7,41.0
8865,9,73,0.0,6,1,68.0
8866,4,88,1.0,4,5,72.0
8867,6,53,1.0,7,8,43.0
8868,6,63,1.0,4,8,51.0
8869,1,67,1.0,4,7,38.0
8870,8,87,0.0,6,7,80.0
8871,3,71,0.0,4,0,48.0
8872,6,76,1.0,4,6,63.0
8873,3,49,1.0,9,0,31.0
8874,2,88,1.0,4,8,66.0
8875,5,84,1.0,5,2,69.0
8876,1,87,1.0,7,0,62.0
8877,9,48,0.0,7,7,49.0
8878,7,63,0.0,4,6,54.0
8879,3,75,1.0,6,1,57.0
8880,4,95,1.0,5,6,77.0
8881,6,68,1.0,6,4,56.0
8882,3,99,0.0,6,6,79.0
8883,7,68,1.0,4,9,60.0
8884,6,97,1.0,8,6,88.0
8885,9,87,0.0,4,1,83.0
8886,5,62,0.0,9,1,43.0
8887,4,66,1.0,8,6,48.0
8888,3,70,1.0,5,2,50.0
8889,1,82,1.0,8,3,61.0
8890,3,46,1.0,4,6,24.0
8891,3,88,0.0,4,1,71.0
8892,7,93,0.0,6,1,81.0
8893,7,84,1.0,4,8,76.0
8894,1,43,0.0,9,0,17.0
8895,3,53,1.0,4,2,30.0
8896,8,81,0.0,7,9,78.0
8897,9,81,1.0,7,3,78.0
8898,7,49,1.0,6,4,37.0
8899,7,98,0.0,8,2,86.0
8900,8,83,0.0,8,8,77.0
8901,6,73,0.0,7,4,63.0
8902,3,65,0.0,9,6,46.0
8903,1,62,0.0,5,6,38.0
8904,7,48,1.0,9,8,41.0
8905,1,76,1.0,7,1,51.0
8906,1,47,0.0,9,2,24.0
8907,9,92,1.0,5,3,88.0
8908,7,53,1.0,8,7,50.0
8909,4,46,1.0,7,0,30.0
8910,6,46,1.0,4,8,32.0
8911,1,48,0.0,5,4,18.0
8912,7,42,1.0,5,3,29.0
8913,6,53,1.0,5,7,41.0
8914,4,56,1.0,8,8,37.0
8915,7,89,1.0,9,2,85.0
8916,3,83,0.0,6,3,67.0
8917,1,61,1.0,4,0,30.0
8918,4,85,1.0,7,2,69.0
8919,3,65,1.0,9,9,43.0
8920,1,97,0.0,5,4,72.0
8921,2,67,0.0,8,7,47.0
8922,5,84,1.0,5,0,69.0
8923,8,53,1.0,9,0,48.0
8924,1,48,0.0,7,2,20.0
8925,4,90,1.0,4,8,73.0
8926,4,65,0.0,5,8,49.0
8927,5,41,1.0,8,0,26.0
8928,7,50,1.0,8,3,44.0
8929,8,56,0.0,6,7,49.0
8930,6,73,1.0,8,1,61.0
8931,1,58,1.0,6,3,28.0
8932,7,78,1.0,4,6,74.0
8933,3,57,0.0,7,6,33.0
8934,6,52,0.0,6,4,42.0
8935,8,44,1.0,5,6,39.0
8936,7,89,1.0,9,5,82.0
8937,6,62,1.0,5,1,48.0
8938,9,97,1.0,7,8,95.0
8939,9,95,0.0,8,4,92.0
8940,1,63,0.0,9,1,36.0
8941,1,68,0.0,5,5,37.0
8942,1,87,1.0,9,9,65.0
8943,8,86,1.0,6,4,82.0
8944,7,47,0.0,7,1,37.0
8945,3,65,1.0,5,9,45.0
8946,2,54,1.0,8,9,34.0
8947,4,96,0.0,9,6,78.0
8948,3,40,1.0,8,9,18.0
8949,7,67,0.0,9,1,59.0
8950,8,88,1.0,5,6,82.0
8951,6,86,1.0,7,5,75.0
8952,3,85,1.0,4,3,65.0
8953,6,53,1.0,5,3,40.0
8954,2,81,1.0,8,5,60.0
8955,7,73,0.0,4,8,67.0
8956,7,98,0.0,7,9,95.0
8957,4,70,1.0,8,5,56.0
8958,8,45,1.0,7,5,35.0
8959,4,88,0.0,9,0,73.0
8960,7,44,0.0,5,4,37.0
8961,4,70,1.0,7,0,53.0
8962,5,76,0.0,8,8,62.0
8963,7,54,0.0,5,9,44.0
8964,3,54,0.0,8,3,36.0
8965,5,91,1.0,8,1,76.0
8966,3,82,0.0,4,8,60.0
8967,5,44,0.0,6,5,28.0
8968,3,67,0.0,7,9,48.0
8969,7,72,0.0,7,2,62.0
8970,1,50,1.0,4,1,19.0
8971,9,82,0.0,9,5,80.0
8972,9,45,0.0,7,9,46.0
8973,5,62,0.0,4,5,47.0
8974,9,79,1.0,7,8,79.0
8975,6,41,1.0,7,4,27.0
8976,5,54,1.0,8,8,43.0
8977,3,62,0.0,4,4,43.0
8978,8,61,0.0,9,1,56.0
8979,4,48,0.0,7,0,27.0
8980,3,86,1.0,9,8,70.0
8981,6,79,0.0,6,9,70.0
8982,8,69,0.0,4,6,61.0
8983,9,55,1.0,4,2,53.0
8984,6,98,0.0,4,5,87.0
8985,5,85,0.0,8,9,68.0
8986,2,86,1.0,4,3,61.0
8987,2,91,1.0,8,8,70.0
8988,9,69,1.0,6,1,65.0
8989,2,84,1.0,5,3,61.0
8990,2,48,1.0,8,0,27.0
8991,3,40,0.0,7,6,22.0
8992,3,98,1.0,4,3,81.0
8993,4,77,0.0,5,4,60.0
8994,7,47,0.0,8,0,41.0
8995,9,98,1.0,9,1,98.0
8996,2,98,1.0,9,3,79.0
8997,4,91,0.0,7,1,77.0
8998,9,57,0.0,5,0,51.0
8999,2,66,0.0,6,9,43.0
9000,1,57,1.0,8,0,27.0
9001,8,71,0.0,9,5,69.0
9002,9,97,1.0,9,1,98.0
9003,7,88,0.0,8,2,80.0
9004,8,71,0.0,9,4,68.0
9005,4,92,0.0,6,2,76.0
9006,4,87,1.0,9,5,72.0
9007,2,84,1.0,8,6,64.0
9008,8,93,0.0,4,9,87.0
9009,2,75,0.0,9,5,53.0
9010,9,75,0.0,8,1,71.0
9011,4,60,1.0,4,8,40.0
9012,1,85,1.0,9,1,58.0
9013,4,71,1.0,9,5,55.0
9014,3,70,1.0,8,8,50.0
9015,6,76,1.0,7,8,64.0
9016,7,55,0.0,7,1,44.0
9017,8,85,0.0,5,8,79.0
9018,2,85,0.0,7,7,65.0
9019,6,53,1.0,6,6,37.0
9020,6,96,0.0,5,7,85.0
9021,5,63,1.0,7,9,48.0
9022,7,64,1.0,4,7,55.0
9023,3,85,0.0,8,0,64.0
9024,4,90,0.0,7,8,74.0
9025,9,74,1.0,4,5,67.0
9026,4,56,1.0,5,0,38.0
9027,3,85,0.0,8,0,65.0
9028,2,81,1.0,7,6,60.0
9029,5,84,1.0,5,9,72.0
9030,4,93,1.0,7,1,73.0
9031,8,43,0.0,5,5,34.0
9032,7,50,1.0,7,4,45.0
9033,6,86,1.0,4,4,75.0
9034,2,54,1.0,6,9,28.0
9035,3,69,1.0,4,5,48.0
9036,9,63,1.0,8,7,64.0
9037,9,41,1.0,7,4,42.0
9038,5,82,1.0,6,7,72.0
9039,3,73,0.0,6,4,52.0
9040,2,62,0.0,8,9,40.0
9041,8,70,0.0,8,5,61.0
9042,6,76,1.0,6,7,66.0
9043,7,52,0.0,8,1,43.0
9044,1,72,0.0,8,6,49.0
9045,1,46,1.0,7,2,16.0
9046,2,71,0.0,4,8,46.0
9047,3,46,1.0,9,9,28.0
9048,1,81,1.0,5,6,57.0
9049,5,77,1.0,6,2,62.0
9050,3,91,0.0,5,7,76.0
9051,1,83,1.0,6,9,56.0
9052,8,52,0.0,6,1,44.0
9053,6,63,1.0,4,9,49.0
9054,9,67,1.0,6,7,64.0
9055,3,71,0.0,6,6,52.0
9056,9,82,1.0,4,4,79.0
9057,9,57,0.0,8,3,52.0
9058,1,73,1.0,9,9,52.0
9059,3,87,1.0,5,9,71.0
9060,6,73,1.0,6,0,59.0
9061,8,90,1.0,4,3,90.0
9062,4,77,1.0,6,5,58.0
9063,5,40,1.0,4,5,25.0
9064,9,82,1.0,5,1,78.0
9065,6,89,1.0,7,8,77.0
9066,7,81,0.0,8,0,73.0
9067,7,70,0.0,7,3,61.0
9068,4,89,0.0,4,3,71.0
9069,4,99,1.0,6,1,82.0
9070,4,40,0.0,8,7,25.0
9071,5,90,0.0,5,1,76.0
9072,5,55,1.0,9,1,39.0
9073,8,97,0.0,8,1,91.0
9074,9,78,1.0,6,0,73.0
9075,2,54,0.0,7,4,34.0
9076,7,72,0.0,4,3,64.0
9077,1,62,0.0,7,1,36.0
9078,1,92,0.0,8,0,67.0
9079,4,80,0.0,9,0,63.0
9080,7,73,1.0,6,1,64.0
9081,2,56,0.0,4,0,29.0
9082,2,64,1.0,6,8,41.0
9083,1,95,0.0,6,1,70.0
9084,2,81,1.0,9,2,57.0
9085,7,45,0.0,8,8,36.0
9086,9,70,0.0,7,4,67.0
9087,6,44,0.0,6,7,29.0
9088,2,79,0.0,6,6,58.0
9089,9,79,0.0,6,5,77.0
9090,7,69,1.0,4,1,60.0
9091,1,44,0.0,6,3,16.0
9092,9,51,0.0,6,8,50.0
9093,2,46,1.0,8,6,25.0
9094,4,84,0.0,6,2,68.0
9095,9,52,0.0,9,5,52.0
9096,4,88,0.0,9,7,72.0
9097,3,43,0.0,6,7,21.0
9098,1,89,0.0,9,7,63.0
9099,7,81,1.0,8,7,74.0
9100,6,42,0.0,4,9,24.0
9101,4,51,1.0,9,5,33.0
9102,6,40,0.0,9,9,29.0
9103,6,66,0.0,7,2,53.0
9104,4,82,1.0,8,8,68.0
9105,6,89,0.0,9,2,75.0
9106,8,52,0.0,4,3,41.0
9107,3,56,1.0,7,9,34.0
9108,4,47,0.0,6,0,29.0
9109,1,71,0.0,8,1,44.0
9110,4,59,1.0,9,5,42.0
9111,9,90,1.0,6,0,90.0
9112,8,56,0.0,8,8,52.0
9113,4,73,0.0,7,7,55.0
9114,7,74,0.0,9,1,63.0
9115,3,74,1.0,4,1,56.0
9116,9,77,1.0,8,7,76.0
9117,4,81,0.0,4,7,62.0
9118,2,63,0.0,6,0,39.0
9119,5,93,0.0,6,4,78.0
9120,2,57,1.0,7,1,35.0
9121,6,89,1.0,7,0,74.0
9122,1,85,1.0,5,2,58.0
9123,6,87,0.0,5,2,72.0
9124,4,78,0.0,7,9,62.0
9125,3,72,0.0,9,8,52.0
9126,2,88,1.0,6,9,65.0
9127,7,62,0.0,4,0,50.0
9128,9,64,1.0,7,1,61.0
9129,3,76,0.0,9,8,57.0
9130,6,66,1.0,4,4,51.0
9131,9,40,0.0,5,8,37.0
9132,2,60,0.0,4,5,40.0
9133,7,98,1.0,7,9,91.0
9134,5,88,0.0,6,9,77.0
9135,5,49,1.0,7,2,31.0
9136,7,70,0.0,8,7,61.0
9137,9,83,0.0,9,8,85.0
9138,4,64,0.0,9,1,47.0
9139,9,59,1.0,9,8,57.0
9140,9,96,0.0,8,3,95.0
9141,4,41,1.0,8,7,23.0
9142,3,94,0.0,6,4,74.0
9143,2,87,0.0,9,5,67.0
9144,9,54,1.0,7,3,52.0
9145,2,67,0.0,8,4,50.0
9146,6,52,0.0,7,0,38.0
9147,5,89,1.0,5,2,76.0
9148,5,99,1.0,9,3,88.0
9149,4,91,0.0,8,0,73.0
9150,6,93,1.0,8,2,81.0
9151,5,53,1.0,6,3,41.0
9152,4,89,0.0,7,8,72.0
9153,9,41,1.0,6,2,39.0
9154,6,73,1.0,6,2,62.0
9155,3,74,0.0,7,3,54.0
9156,6,76,1.0,5,8,68.0
9157,1,64,1.0,7,8,40.0
9158,5,87,0.0,5,0,72.0
9159,6,93,0.0,6,7,83.0
9160,8,54,1.0,5,9,49.0
9161,9,51,0.0,9,0,47.0
9162,3,48,1.0,5,1,27.0
9163,2,97,1.0,5,9,76.0
9164,4,70,1.0,8,4,55.0
9165,8,53,1.0,8,5,49.0
9166,8,68,0.0,6,1,69.0
9167,3,92,0.0,7,9,72.0
9168,4,87,1.0,5,4,66.0
9169,3,82,0.0,9,2,62.0
9170,2,77,1.0,8,6,55.0
9171,4,81,1.0,7,0,65.0
9172,6,99,0.0,9,4,88.0
9173,5,47,0.0,5,2,32.0
9174,3,87,1.0,7,1,66.0
9175,2,42,0.0,9,2,20.0
9176,9,41,1.0,4,9,35.0
9177,1,55,0.0,9,3,30.0
9178,9,58,0.0,9,1,54.0
9179,1,69,1.0,5,1,42.0
9180,7,80,0.0,7,2,67.0
9181,6,55,0.0,5,1,43.0
9182,7,70,1.0,5,5,60.0
9183,3,93,1.0,4,1,72.0
9184,3,97,1.0,9,0,79.0
9185,1,67,1.0,7,7,41.0
9186,4,43,1.0,6,9,25.0
9187,2,49,1.0,8,3,23.0
9188,8,90,0.0,5,1,82.0
9189,3,84,1.0,5,3,67.0
9190,7,57,1.0,5,1,48.0
9191,7,86,1.0,5,4,74.0
9192,9,71,0.0,8,6,70.0
9193,6,69,1.0,6,5,60.0
9194,1,75,1.0,4,1,46.0
9195,8,48,0.0,6,3,41.0
9196,1,75,0.0,8,7,50.0
9197,3,68,1.0,7,6,49.0
9198,5,55,0.0,4,6,40.0
9199,8,67,0.0,4,3,61.0
9200,9,60,1.0,7,0,56.0
9201,7,86,1.0,9,6,82.0
9202,9,95,1.0,5,5,88.0
9203,3,41,0.0,8,7,19.0
9204,5,99,1.0,7,4,89.0
9205,8,98,0.0,6,7,92.0
9206,1,85,1.0,6,9,62.0
9207,8,74,0.0,9,7,70.0
9208,7,93,1.0,7,8,88.0
9209,1,67,0.0,8,0,42.0
9210,6,94,1.0,9,2,89.0
9211,1,75,1.0,9,5,51.0
9212,2,70,1.0,9,3,48.0
9213,5,72,0.0,4,7,59.0
9214,2,62,0.0,4,9,40.0
9215,1,99,1.0,5,0,71.0
9216,6,80,0.0,8,4,71.0
9217,8,56,1.0,6,3,50.0
9218,8,85,0.0,6,0,78.0
9219,8,88,1.0,5,9,84.0
9220,6,40,0.0,6,5,29.0
9221,3,81,0.0,9,9,63.0
9222,1,62,0.0,5,2,34.0
9223,2,87,0.0,5,4,68.0
9224,5,66,0.0,7,5,52.0
9225,5,64,1.0,4,3,51.0
9226,1,71,0.0,8,9,46.0
9227,1,58,0.0,8,9,32.0
9228,9,63,0.0,4,5,61.0
9229,2,96,0.0,9,6,74.0
9230,7,42,1.0,8,1,29.0
9231,4,99,0.0,6,6,82.0
9232,7,51,0.0,6,6,43.0
9233,8,74,1.0,8,1,67.0
9234,5,54,1.0,7,2,38.0
9235,1,56,0.0,8,2,30.0
9236,4,89,1.0,5,0,69.0
9237,3,71,0.0,9,0,52.0
9238,5,46,0.0,5,9,33.0
9239,6,58,1.0,4,5,48.0
9240,2,46,0.0,9,8,23.0
9241,7,44,1.0,9,8,41.0
9242,3,97,1.0,6,0,78.0
9243,1,79,0.0,9,6,53.0
9244,3,60,0.0,7,5,39.0
9245,9,87,1.0,8,3,84.0
9246,6,87,0.0,5,2,70.0
9247,6,90,1.0,6,8,83.0
9248,4,96,1.0,6,9,81.0
9249,8,86,1.0,7,4,82.0
9250,5,46,1.0,7,7,33.0
9251,7,76,0.0,7,3,64.0
9252,9,62,0.0,7,3,59.0
9253,5,50,0.0,5,5,36.0
9254,5,49,0.0,7,5,36.0
9255,4,96,0.0,6,2,81.0
9256,6,60,0.0,6,1,47.0
9257,2,94,1.0,9,8,69.0
9258,3,98,0.0,8,1,80.0
9259,1,80,1.0,6,8,55.0
9260,2,72,1.0,6,7,54.0
9261,2,59,1.0,5,9,40.0
9262,8,72,0.0,9,6,70.0
9263,8,79,1.0,6,4,71.0
9264,2,74,0.0,4,2,47.0
9265,6,73,1.0,6,1,62.0
9266,5,75,0.0,8,7,59.0
9267,3,66,0.0,8,1,48.0
9268,5,58,0.0,9,7,47.0
9269,5,82,0.0,9,4,72.0
9270,5,44,0.0,7,8,32.0
9271,3,68,1.0,5,3,47.0
9272,3,95,0.0,8,7,76.0
9273,4,49,0.0,4,6,29.0
9274,7,95,1.0,4,7,87.0
9275,2,98,0.0,7,4,71.0
9276,4,94,0.0,5,1,75.0
9277,4,79,0.0,5,6,63.0
9278,1,52,0.0,9,2,28.0
9279,8,68,0.0,6,9,64.0
9280,1,44,1.0,4,9,16.0
9281,8,97,0.0,4,9,89.0
9282,7,97,1.0,4,9,90.0
9283,9,98,0.0,4,1,91.0
9284,8,51,1.0,8,2,43.0
9285,5,98,1.0,5,3,84.0
9286,8,52,1.0,6,9,47.0
9287,3,61,0.0,8,6,47.0
9288,7,79,0.0,5,9,71.0
9289,4,54,1.0,7,0,37.0
9290,5,52,0.0,4,5,35.0
9291,9,40,0.0,6,5,38.0
9292,7,93,1.0,5,7,85.0
9293,4,77,0.0,7,1,58.0
9294,6,82,1.0,4,1,69.0
9295,7,84,0.0,7,0,74.0
9296,9,92,1.0,7,2,89.0
9297,4,91,0.0,8,6,80.0
9298,3,40,0.0,7,7,21.0
9299,8,50,1.0,8,6,45.0
9300,1,97,1.0,9,8,74.0
9301,9,82,0.0,8,7,77.0
9302,1,79,1.0,7,7,51.0
9303,2,61,1.0,5,1,38.0
9304,8,74,1.0,7,0,69.0
9305,9,99,1.0,7,5,98.0
9306,7,90,1.0,5,6,85.0
9307,3,83,0.0,4,5,62.0
9308,7,45,1.0,6,6,38.0
9309,6,67,1.0,9,7,57.0
9310,2,70,1.0,4,1,41.0
9311,3,94,1.0,7,0,76.0
9312,5,47,0.0,4,9,30.0
9313,4,44,1.0,6,7,28.0
9314,2,81,0.0,4,7,56.0
9315,4,93,0.0,6,7,77.0
9316,8,87,1.0,4,9,85.0
9317,5,83,1.0,8,6,72.0
9318,5,56,0.0,7,1,42.0
9319,3,77,0.0,6,3,56.0
9320,8,48,0.0,9,8,43.0
9321,6,49,1.0,7,7,38.0
9322,2,59,0.0,8,3,38.0
9323,2,53,1.0,4,7,30.0
9324,9,53,0.0,7,9,52.0
9325,7,65,0.0,4,5,55.0
9326,9,68,1.0,4,8,67.0
9327,6,88,1.0,7,0,78.0
9328,5,66,0.0,6,5,51.0
9329,1,64,1.0,6,3,39.0
9330,6,55,1.0,7,2,46.0
9331,6,75,0.0,6,4,67.0
9332,3,73,1.0,5,9,52.0
9333,3,55,1.0,4,7,36.0
9334,3,72,0.0,7,9,54.0
9335,3,42,0.0,9,5,25.0
9336,7,62,1.0,8,0,53.0
9337,2,50,1.0,7,5,28.0
9338,2,87,1.0,7,6,64.0
9339,3,97,0.0,4,5,77.0
9340,7,57,0.0,8,2,46.0
9341,3,86,1.0,4,8,69.0
9342,7,80,1.0,9,9,74.0
9343,9,83,1.0,6,9,85.0
9344,4,68,0.0,7,3,49.0
9345,7,98,0.0,4,4,89.0
9346,9,89,1.0,9,4,88.0
9347,8,44,1.0,9,2,40.0
9348,8,63,1.0,5,1,58.0
9349,9,68,1.0,7,7,63.0
9350,5,68,0.0,9,6,57.0
9351,5,99,1.0,6,4,87.0
9352,3,65,1.0,4,0,40.0
9353,5,79,0.0,4,9,67.0
9354,8,42,1.0,5,0,32.0
9355,5,41,1.0,6,7,27.0
9356,4,64,1.0,9,3,47.0
9357,8,58,1.0,5,3,51.0
9358,7,79,1.0,9,8,72.0
9359,6,41,1.0,9,1,31.0
9360,5,58,0.0,7,4,42.0
9361,5,40,1.0,8,5,28.0
9362,2,66,0.0,9,5,45.0
9363,4,93,0.0,4,9,75.0
9364,8,84,0.0,9,2,81.0
9365,8,94,0.0,5,9,88.0
9366,1,91,1.0,9,5,67.0
9367,2,88,1.0,4,9,62.0
9368,5,74,1.0,4,9,59.0
9369,9,80,1.0,5,4,75.0
9370,7,44,0.0,4,7,30.0
9371,5,77,0.0,6,3,62.0
9372,1,43,0.0,6,9,17.0
9373,6,56,1.0,8,9,47.0
9374,8,92,0.0,6,2,87.0
9375,7,60,1.0,5,5,51.0
9376,2,92,0.0,9,9,72.0
9377,5,87,1.0,6,8,76.0
9378,4,70,0.0,8,7,56.0
9379,9,87,0.0,7,9,86.0
9380,1,61,1.0,7,7,37.0
9381,6,50,0.0,5,2,35.0
9382,3,73,0.0,8,0,54.0
9383,9,88,1.0,6,2,83.0
9384,5,54,0.0,8,2,40.0
9385,6,89,0.0,4,5,78.0
9386,9,49,0.0,8,2,47.0
9387,9,77,0.0,6,1,68.0
9388,8,71,1.0,5,8,67.0
9389,9,92,1.0,4,5,92.0
9390,4,87,0.0,8,4,67.0
9391,6,70,1.0,7,2,59.0
9392,5,76,0.0,6,6,61.0
9393,5,83,1.0,5,6,69.0
9394,4,67,0.0,9,3,53.0
9395,2,70,0.0,6,9,48.0
9396,6,45,1.0,8,1,32.0
9397,9,53,0.0,5,1,47.0
9398,1,97,0.0,7,7,71.0
9399,7,62,0.0,4,3,48.0
9400,6,55,0.0,8,6,43.0
9401,3,64,1.0,5,2,44.0
9402,1,78,1.0,4,8,53.0
9403,4,41,1.0,5,9,24.0
9404,9,77,1.0,9,8,76.0
9405,2,80,0.0,8,6,58.0
9406,3,78,0.0,5,6,59.0
9407,2,73,0.0,7,0,51.0
9408,2,90,0.0,5,9,68.0
9409,8,79,1.0,8,7,73.0
9410,3,82,1.0,5,1,60.0
9411,7,64,1.0,4,7,56.0
9412,8,75,0.0,4,1,66.0
9413,3,55,0.0,9,0,34.0
9414,2,96,0.0,6,7,75.0
9415,8,57,0.0,9,3,53.0
9416,3,52,1.0,6,9,31.0
9417,7,98,1.0,7,5,88.0
9418,1,76,1.0,4,9,48.0
9419,6,66,0.0,6,9,56.0
9420,9,73,1.0,5,0,67.0
9421,3,50,0.0,7,8,29.0
9422,7,40,1.0,8,6,30.0
9423,6,52,1.0,6,4,40.0
9424,8,69,0.0,9,5,64.0
9425,3,44,0.0,6,2,23.0
9426,3,57,0.0,9,8,39.0
9427,4,53,1.0,9,1,33.0
9428,3,52,1.0,4,9,33.0
9429,9,71,1.0,7,0,68.0
9430,4,46,1.0,9,0,32.0
9431,6,47,0.0,4,9,33.0
9432,8,89,1.0,4,1,83.0
9433,8,46,0.0,9,5,41.0
9434,5,91,1.0,7,5,76.0
9435,5,88,0.0,5,8,76.0
9436,6,55,0.0,6,9,45.0
9437,7,82,1.0,4,3,72.0
9438,7,70,1.0,6,7,60.0
9439,4,90,0.0,7,3,75.0
9440,6,66,1.0,5,2,55.0
9441,7,99,0.0,8,3,91.0
9442,5,72,1.0,5,0,56.0
9443,5,92,1.0,7,8,77.0
9444,2,68,1.0,5,4,47.0
9445,7,47,1.0,8,6,37.0
9446,6,72,1.0,4,2,61.0
9447,1,80,0.0,5,4,58.0
9448,4,58,1.0,9,9,42.0
9449,3,60,0.0,9,3,40.0
9450,3,80,0.0,7,6,59.0
9451,7,60,0.0,5,4,53.0
9452,4,64,1.0,8,1,47.0
9453,8,81,0.0,7,2,72.0
9454,9,95,0.0,5,7,90.0
9455,3,62,0.0,7,2,43.0
9456,5,50,0.0,9,6,35.0
9457,4,72,0.0,8,4,52.0
9458,6,59,0.0,4,6,47.0
9459,4,64,1.0,8,9,50.0
9460,8,65,0.0,4,8,57.0
9461,3,79,0.0,6,6,58.0
9462,5,91,1.0,9,5,78.0
9463,1,51,0.0,9,0,25.0
9464,6,71,1.0,9,3,64.0
9465,5,72,1.0,8,7,61.0
9466,8,49,0.0,4,0,42.0
9467,9,43,0.0,6,5,39.0
9468,8,54,1.0,6,1,46.0
9469,8,90,1.0,6,8,88.0
9470,3,45,1.0,7,7,26.0
9471,4,66,1.0,8,8,49.0
9472,4,44,0.0,8,8,34.0
9473,5,44,1.0,9,1,31.0
9474,9,57,1.0,8,1,52.0
9475,9,67,1.0,8,8,68.0
9476,1,74,0.0,7,1,50.0
9477,8,98,1.0,8,3,93.0
9478,1,61,1.0,4,1,32.0
9479,2,73,0.0,6,0,48.0
9480,7,43,0.0,7,9,36.0
9481,8,57,1.0,7,6,54.0
9482,1,80,1.0,9,4,55.0
9483,3,90,1.0,8,2,74.0
9484,7,65,0.0,6,7,53.0
9485,9,81,0.0,4,4,76.0
9486,8,61,1.0,6,0,54.0
9487,8,86,1.0,5,8,80.0
9488,9,72,1.0,6,4,68.0
9489,3,82,0.0,4,2,63.0
9490,8,53,1.0,4,5,46.0
9491,1,70,1.0,4,7,45.0
9492,8,49,0.0,7,1,43.0
9493,7,90,1.0,7,2,83.0
9494,8,63,0.0,5,6,56.0
9495,1,60,0.0,6,1,29.0
9496,6,87,1.0,8,4,79.0
9497,7,47,0.0,9,8,40.0
9498,5,71,0.0,5,6,55.0
9499,5,70,1.0,8,2,55.0
9500,7,73,0.0,8,1,65.0
9501,3,62,0.0,5,9,41.0
9502,6,64,1.0,6,8,53.0
9503,7,46,1.0,9,8,41.0
9504,1,58,1.0,8,8,34.0
9505,2,46,1.0,7,9,23.0
9506,4,86,1.0,7,2,70.0
